fight_id,event_id,fighter_name,fighter_id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,corner
977e56ada4acc596,b4bc2e3353a770b5,Vitor Belfort,0ee783aa00e468f0,0,,,,,,,0,0,,,1,1,4,25,2,2,100,0,0,,0,3,0,2,2,100,1,1,100,33,66,0,0,66,33,B
1d9d91f78334129d,e8fb8e53bc2e29d6,Mike Brown,e0b74df14f52cd15,0,,,,,,,1,2,50,,179,7,9,78,0,0,,6,6,100,1,2,50,7,7,100,5,6,83,53,0,46,7,53,38,B
719f21fdb310fcfb,b4bc2e3353a770b5,Joe Doerksen,dbaaf42313af90fa,0,,,,,,,2,7,28,,45,2,3,67,1,1,100,3,3,100,4,5,80,2,2,100,0,0,,33,16,50,66,33,0,B
6e2254b4fd39ce40,b4bc2e3353a770b5,Matt Lindland,0e041d43a47d2e4b,0,,,,,,,0,0,,,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,B
ebd51f898209c4c8,b4bc2e3353a770b5,Vernon White,12458872d6afae1b,0,,,,,,,0,1,0,,0,9,32,28,2,3,67,2,2,100,11,28,39,1,5,20,1,4,25,69,15,15,84,7,7,B
c74eef9b337602c6,b4bc2e3353a770b5,Mike Kyle,56b8b24f65f9f057,0,,,,,,,0,0,,,0,1,10,10,5,5,100,1,1,100,0,7,0,7,9,78,0,0,,14,71,14,0,100,0,B
5db23cc876db1619,b4bc2e3353a770b5,Ronald Jhun,b9e871af730f826c,0,,,,,,,1,1,100,,23,1,5,20,3,5,60,4,6,67,5,12,42,3,4,75,0,0,,12,37,50,62,37,0,B
6996eb7755709945,b4bc2e3353a770b5,Nick Diaz,f57a8a52ca401ed9,0,,,,,,,1,2,50,,78,26,83,31,10,18,56,1,1,100,25,82,30,11,17,65,1,3,33,70,27,2,67,29,2,B
1201d192092baacf,429e7d3725852ce9,Dennis Hallman,8a8a84b743ae7699,0,,,,,,,0,1,0,,0,0,4,0,0,1,0,1,1,100,1,5,20,0,1,0,0,0,,0,0,100,100,0,0,B
66eaf9f4a2cd67d8,429e7d3725852ce9,Kimo Leopoldo,08ae5cd9aef7ddd3,0,,,,,,,0,0,,,6,2,3,67,2,2,100,0,0,,2,3,67,2,2,100,0,0,,50,50,0,50,50,0,B
c9c5b2507c6be9e3,b4bc2e3353a770b5,Josh Thomson,a566371ba2ad7152,0,,,,,,,2,3,66,,96,2,7,28,4,6,67,7,9,78,7,13,54,6,8,75,0,1,0,15,30,53,53,46,0,B
5261874c58322b46,429e7d3725852ce9,Renato Verissimo,c24b1db4b809d41b,0,,,,,,,0,0,,,13,5,10,50,2,3,67,0,0,,0,5,0,3,3,100,4,5,80,71,28,0,0,42,57,B
dffef4343e822399,429e7d3725852ce9,Tim Sylvia,2a542ee8a8b83559,0,,,,,,,1,1,100,,29,1,4,25,1,1,100,0,0,,1,4,25,1,1,100,0,0,,50,50,0,50,50,0,B
7014356795515aea,429e7d3725852ce9,Phil Baroni,1652f3213655b935,0,,,,,,,0,1,0,,3,16,60,27,6,6,100,1,1,100,16,56,28,7,11,64,0,0,,69,26,4,69,30,0,B
a40e421630b67e5c,429e7d3725852ce9,Jay Hieron,5bb0a618ad03ac64,0,,,,,,,0,3,0,,6,1,5,20,2,2,100,2,2,100,4,8,50,1,1,100,0,0,,20,40,40,80,20,0,B
41222c4fab03d6f8,429e7d3725852ce9,Ivan Menjivar,5755960ebd0b16f6,0,,,,,,,0,2,0,,6,3,10,30,5,6,83,0,0,,1,8,12,5,6,83,2,2,100,37,62,0,12,62,25,B
5cbd93c68225a845,429e7d3725852ce9,Curtis Stout,e09dbbd5fe3f0fe2,0,,,,,,,0,0,,,3,0,2,0,3,3,100,2,2,100,4,5,80,0,0,,1,2,50,0,60,40,80,0,20,B
9cd343b9d5d87528,94609dd91731d428,Randy Couture,0aa92558424ced9e,0,,,,,,,0,0,,,0,0,1,0,0,0,,1,1,100,1,2,50,0,0,,0,0,,0,0,100,100,0,0,B
829146a45b3b236b,94609dd91731d428,Carlos Newton,952f6fa06f25a0ec,0,,,,,,,2,5,40,,211,1,5,20,3,4,75,0,0,,1,5,20,3,4,75,0,0,,25,75,0,25,75,0,B
4076a87092da5bfa,94609dd91731d428,Matt Hughes,621a6c59f88a44fe,0,,,,,,,0,1,0,,0,3,7,43,1,1,100,0,0,,0,3,0,1,1,100,3,4,75,75,25,0,0,25,75,B
476548ca3d8cf0ee,94609dd91731d428,Wes Sims,e0f7c4f3f67bc808,0,,,,,,,0,0,,,39,1,8,12,17,17,100,0,0,,2,9,22,5,5,100,11,11,100,5,94,0,11,27,61,B
bee02eaf332eb7f1,94609dd91731d428,Jorge Rivera,cb46dface0e28a2c,0,,,,,,,1,2,50,,88,1,3,33,0,0,,1,1,100,0,1,0,1,1,100,1,2,50,50,0,50,0,50,50,B
1bc4996fa543a91a,94609dd91731d428,Karo Parisyan,349aaa3da11eb587,0,,,,,,,0,2,0,,19,1,6,17,0,0,,0,1,0,0,6,0,0,0,,1,1,100,100,0,0,0,0,100,B
fab7e4790b11de3c,94609dd91731d428,Hermes Franca,e0ec3c3b6b611f7e,1,,,,,,,2,3,66,,319,19,40,47,3,3,100,0,3,0,6,20,30,4,5,80,12,21,56,86,13,0,27,18,54,B
6cd107e2f5886b25,c61f66d8c3fd5f07,Tito Ortiz,2f732dd9210d301f,0,,,,,,,2,6,33,,129,3,16,19,11,12,92,2,2,100,1,11,9,14,18,78,1,1,100,18,68,12,6,87,6,B
5bdaa71a5daebcb5,94609dd91731d428,Jeff Curran,a8ea84cbe1655f0a,0,,,,,,,0,2,0,,19,5,11,45,3,3,100,1,1,100,4,9,44,3,4,75,2,2,100,55,33,11,44,33,22,B
fdb4ea9783c4452a,c61f66d8c3fd5f07,Vladimir Matyushenko,ccdd90bd1fc7dab6,0,,,,,,,0,6,0,,3,4,15,27,0,1,0,1,1,100,3,11,27,1,5,20,1,1,100,80,0,20,60,20,20,B
180128adae7897db,c61f66d8c3fd5f07,Edwin DeWees,75bbd2206a15319f,0,,,,,,,1,1,100,,35,1,2,50,3,4,75,0,0,,0,2,0,4,4,100,0,0,,25,75,0,0,100,0,B
6e7eb1720bec2bca,c61f66d8c3fd5f07,Gan McGee,d90b630e0561818b,0,,,,,,,0,0,,,0,5,23,22,1,1,100,1,1,100,7,25,28,0,0,,0,0,,71,14,14,100,0,0,B
ac6fd4c78f0e3198,c61f66d8c3fd5f07,David Loiseau,22e47b53e4ceb27c,0,,,,,,,0,3,0,,28,25,64,39,3,6,50,7,8,88,8,26,31,27,52,52,0,0,,71,8,20,22,77,0,B
5ac9cf4ffc15ccca,c61f66d8c3fd5f07,Jeremy Jackson,ad32471f01e7b1a5,0,,,,,,,0,0,,,208,9,37,24,0,0,,0,0,,0,7,0,1,5,20,8,25,32,100,0,0,0,11,88,B
e5b2782426c8109c,c61f66d8c3fd5f07,Dave Strasser,980b4e712489098e,0,,,,,,,0,1,0,,14,1,9,11,1,2,50,0,0,,1,6,17,1,5,20,0,0,,50,50,0,50,50,0,B
3cdcaa0a59dfb8ea,c61f66d8c3fd5f07,Gerald Strebendt,04f9fe830cf13482,0,,,,,,,0,0,,,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,B
2cfde31b41b2220d,e670f8cc2969a789,Frank Trigg,d2d37e8eeb3abc8d,0,,,,,,,1,1,100,,119,0,3,0,0,0,,0,0,,0,0,,0,0,,0,3,0,0,0,0,0,0,0,B
10976fbb37d41c43,c61f66d8c3fd5f07,Caol Uno,eb1723480fa2f96c,0,,,,,,,1,4,25,,279,8,23,35,5,5,100,19,21,90,3,4,75,11,12,92,18,33,55,25,15,59,9,34,56,B
b35adb9d047f5cd8,e670f8cc2969a789,Phil Baroni,1652f3213655b935,2,,,,,,,0,0,,,14,14,28,50,3,4,75,0,0,,6,15,40,11,15,73,0,2,0,82,17,0,35,64,0,B
9f108233c7c787d9,e670f8cc2969a789,Falaniko Vitale,445a98acb8985970,0,,,,,,,0,1,0,,198,0,13,0,0,1,0,3,4,75,2,16,12,0,0,,1,2,50,0,0,100,66,0,33,B
d1d33be012417f75,e670f8cc2969a789,David Abbott,b361180739bed4b0,0,,,,,,,0,0,,,84,11,26,42,0,0,,0,0,,4,9,44,7,17,41,0,0,,100,0,0,36,63,0,B
7d2d327fd7580364,e670f8cc2969a789,Chris Lytle,91acd6910b802a9e,0,,,,,,,1,1,100,,24,18,69,26,3,6,50,16,22,73,31,87,36,6,10,60,0,0,,48,8,43,83,16,0,B
906d6f62fb7f9b19,e670f8cc2969a789,Ricco Rodriguez,50cc91ce2982785d,0,,,,,,,0,12,0,,0,13,28,46,0,3,0,2,2,100,15,33,45,0,0,,0,0,,86,0,13,100,0,0,B
61a211b4a7f942cd,e670f8cc2969a789,Chris Liguori,0e31bfd26cc8c503,0,,,,,,,0,0,,,8,0,2,0,0,0,,1,1,100,1,3,33,0,0,,0,0,,0,0,100,100,0,0,B
823d7037552a8907,e670f8cc2969a789,Nick Agallar,ebc5af72ad5a28cb,0,,,,,,,0,2,0,,67,2,36,6,0,2,0,3,5,60,4,42,10,1,1,100,0,0,,40,0,60,80,20,0,B
c83cba9573cca196,108afe61a26bcbf4,Chuck Liddell,a390eb8a9b2df298,0,,,,,,,0,1,0,,124,11,47,23,0,0,,11,12,92,12,44,27,10,15,67,0,0,,50,0,50,54,45,0,B
ffe629a5232a878b,108afe61a26bcbf4,David Abbott,b361180739bed4b0,0,,,,,,,0,0,,,1,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,B
400aa8a24e1d8997,108afe61a26bcbf4,Marvin Eastman,05866d8c3a321856,0,,,,,,,0,0,,,0,0,2,0,0,0,,1,3,33,1,5,20,0,0,,0,0,,0,0,100,100,0,0,B
b5854feb57f40bb4,108afe61a26bcbf4,Wes Sims,e0f7c4f3f67bc808,0,,,,,,,0,0,,,12,1,1,100,0,0,,0,0,,0,0,,0,0,,1,1,100,100,0,0,0,0,100,B
ed503d1c8963d894,108afe61a26bcbf4,Ian Freeman,b4bc2e3353a770b5,0,,,,,,,2,5,40,,388,16,51,31,0,1,0,2,2,100,5,21,24,8,18,44,5,15,33,88,0,11,27,44,27,B
be0507682d0ce713,108afe61a26bcbf4,Eddie Ruiz,7b9aa973e5c04624,0,,,,,,,2,16,12,,284,0,6,0,1,2,50,2,4,50,2,9,22,1,2,50,0,1,0,0,33,66,66,33,0,B
4f5ce22f8384d151,108afe61a26bcbf4,Matt Lindland,0e041d43a47d2e4b,0,,,,,,,0,3,0,,54,0,6,0,1,1,100,1,2,50,0,6,0,2,3,67,0,0,,0,50,50,0,100,0,B
9fb822537c12d726,108afe61a26bcbf4,Tra Telligman,1dab0d1d81dd06db,1,,,,,,,0,0,,,23,19,49,39,9,11,82,6,7,86,24,55,44,9,11,82,1,1,100,55,26,17,70,26,2,B
a85a0831580696ff,bba678d312590087,David Abbott,b361180739bed4b0,0,,,,,,,0,0,,,38,1,5,20,0,0,,0,0,,0,4,0,0,0,,1,1,100,100,0,0,0,0,100,B
334cd8572d9842cb,bba678d312590087,Ricco Rodriguez,50cc91ce2982785d,0,,,,,,,0,2,0,,0,4,7,56,1,1,100,2,2,100,6,9,67,1,1,100,0,0,,57,14,28,85,14,0,B
63ff2ed92c800ef8,bba678d312590087,Caol Uno,eb1723480fa2f96c,0,,,,,,,6,7,85,,448,19,43,44,12,16,75,33,38,87,34,60,56,14,15,93,16,22,73,29,18,51,53,21,25,B
795c682c30d66c19,bba678d312590087,Phil Baroni,1652f3213655b935,0,,,,,,,1,2,50,,47,15,44,34,29,29,100,0,0,,5,20,25,22,34,65,17,19,89,34,65,0,11,50,38,B
558ef0822c8fa5b9,bba678d312590087,Pedro Rizzo,b44f39a5c6596953,0,,,,,,,0,3,0,,78,6,31,19,1,1,100,5,5,100,10,35,28,2,2,100,0,0,,50,8,41,83,16,0,B
6a0c5b9079a4128e,bba678d312590087,Matt Serra,86dfed7cc24a9fa7,0,,,,,,,1,28,3,,85,5,60,8,15,15,100,6,6,100,9,62,15,17,19,89,0,0,,19,57,23,34,65,0,B
62ed2b178310306e,bba678d312590087,Alexandre Dantas,8dc46e9a7895ce1a,0,,,,,,,0,7,0,,116,0,3,0,0,0,,1,1,100,0,3,0,1,1,100,0,0,,0,0,100,0,100,0,B
808245ba66df5f1c,ae58685caf8e4a0d,Robbie Lawler,f2925e6db404bf1d,0,,,,,,,2,2,100,,136,3,11,27,11,13,85,1,1,100,1,5,20,12,16,75,2,4,50,20,73,6,6,80,13,B
00a5e033391bf8df,ae58685caf8e4a0d,Sean Sherk,029880cdbf5ca089,0,,,,,,,3,5,60,,346,19,39,49,0,0,,0,0,,2,14,14,3,5,60,14,20,70,100,0,0,10,15,73,B
0dade757305afebd,bba678d312590087,Rich Clementi,7d21de9c6d7c98b2,0,,,,,,,2,8,25,,206,17,48,35,7,8,88,7,8,88,15,45,33,11,12,92,5,7,71,54,22,22,48,35,16,B
af59e32a5b3f6065,ae58685caf8e4a0d,Evan Tanner,8f2d9ee27f206f1f,0,,,,,,,0,0,,,0,0,5,0,5,8,62,1,1,100,4,12,33,2,2,100,0,0,,0,83,16,66,33,0,B
9f5f9173666ce1b7,ae58685caf8e4a0d,Romie Aram,73ef22f25d0f70e2,1,,,,,,,2,4,50,,294,21,67,31,1,1,100,2,2,100,10,38,26,11,26,42,3,6,50,87,4,8,41,45,12,B
4e75ed154de637e2,ae58685caf8e4a0d,Sean Alvarez,e741536153227386,0,,,,,,,0,9,0,,197,1,8,12,0,1,0,5,7,71,5,10,50,1,6,17,0,0,,16,0,83,83,16,0,B
5a9657d4faeea2c5,ae58685caf8e4a0d,Genki Sudo,99dd0147dc4ef80c,0,,,,,,,3,6,50,,407,13,44,30,3,8,38,8,11,73,11,25,44,0,0,,13,38,34,54,12,33,45,0,54,B
9e6f956caa7b549b,e06fd1260ac865a7,Ken Shamrock,63b65af1c5cb02cb,0,,,,,,,0,1,0,,1,8,39,21,3,4,75,1,1,100,5,28,18,7,16,44,0,0,,66,25,8,41,58,0,B
863319fd2e711ffc,ae58685caf8e4a0d,Mark Weir,9ccdd2ce45903f34,0,,,,,,,0,0,,,0,0,0,,2,2,100,0,0,,1,1,100,1,1,100,0,0,,0,100,0,50,50,0,B
363efd241750c23d,ae58685caf8e4a0d,Richard Crunkilton,22ee260735da0d58,0,,,,,,,4,7,57,,442,22,78,28,2,4,50,5,7,71,16,61,26,1,6,17,12,22,55,75,6,17,55,3,41,B
497a87188392e057,e06fd1260ac865a7,Pete Spratt,c3ea8deeba00462b,0,,,,,,,0,0,,,2,0,1,0,0,0,,1,1,100,1,2,50,0,0,,0,0,,0,0,100,100,0,0,B
b0bb09e4ca8343af,e06fd1260ac865a7,Gil Castillo,31ceaf0e670c1578,0,,,,,,,0,0,,,0,1,2,50,0,0,,0,0,,1,2,50,0,0,,0,0,,100,0,0,100,0,0,B
9a0865000a3d642e,e06fd1260ac865a7,Renato Sobral,d468288756ae3982,0,,,,,,,0,2,0,,0,2,9,22,0,0,,8,9,89,10,18,56,0,0,,0,0,,20,0,80,100,0,0,B
68b141785f76575b,e06fd1260ac865a7,Tiki Ghosn,cb6783c39c01d896,0,,,,,,,0,0,,,0,0,4,0,1,1,100,6,9,67,7,14,50,0,0,,0,0,,0,14,85,100,0,0,B
9d9c2c8802d21887,e06fd1260ac865a7,Ian Freeman,b4bc2e3353a770b5,0,,,,,,,0,0,,,0,0,10,0,0,0,,1,1,100,1,10,10,0,1,0,0,0,,0,0,100,100,0,0,B
754882d95491d287,e06fd1260ac865a7,Travis Wiuff,7f9f528cb72a6ed1,0,,,,,,,0,3,0,,3,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,B
e66eebeff23ceb1e,e06fd1260ac865a7,Mark Weir,9ccdd2ce45903f34,1,,,,,,,0,0,,,161,19,31,61,0,0,,0,0,,3,6,50,0,0,,16,25,64,100,0,0,15,0,84,B
e06ff3d3f1c0ab69,0cf935519d439ba6,Randy Couture,0aa92558424ced9e,0,,,,,,,5,5,100,,527,32,70,46,5,6,83,2,2,100,9,26,35,5,8,62,25,44,56,82,12,5,23,12,64,B
ffe4379d6bd1e82b,0cf935519d439ba6,Wesley Correira,4e9fb05d7e5e61b8,0,,,,,,,0,1,0,,0,21,60,35,4,4,100,1,1,100,24,62,39,2,3,67,0,0,,80,15,3,92,7,0,B
b0ed7f6450ad33c5,0cf935519d439ba6,Matt Serra,86dfed7cc24a9fa7,0,,,,,,,1,17,5,,259,4,42,10,2,2,100,2,5,40,3,35,9,5,14,36,0,0,,50,25,25,37,62,0,B
826b03504b9bad4e,0cf935519d439ba6,Din Thomas,40a604761ca7d64d,0,,,,,,,3,6,50,,211,11,21,52,0,3,0,0,0,,4,8,50,3,9,33,4,7,56,100,0,0,36,27,36,B
56ba0c15cf501669,0cf935519d439ba6,Pedro Rizzo,b44f39a5c6596953,0,,,,,,,0,0,,,0,4,18,22,0,0,,10,10,100,14,28,50,0,0,,0,0,,28,0,71,100,0,0,B
e7183e758f6b8bda,0cf935519d439ba6,Ivan Salaverry,394f55ebca199124,0,,,,,,,0,2,0,,36,4,37,11,10,11,91,18,22,82,27,62,44,5,8,62,0,0,,12,31,56,84,15,0,B
20a6710c50698166,0cf935519d439ba6,Dave Menne,275cafc9de131c83,0,,,,,,,0,0,,,0,0,6,0,0,0,,1,1,100,1,7,14,0,0,,0,0,,0,0,100,100,0,0,B
9e62f31318d21a32,0cf935519d439ba6,Benji Radach,01b39decaf0abf6a,0,,,,,,,0,0,,,7,6,14,43,1,4,25,0,0,,4,10,40,3,8,38,0,0,,85,14,0,57,42,0,B
2a2f50039ac636d0,1dc56b59cb28425d,Frank Mir,1ff9589f9065a9ed,0,,,,,,,1,5,20,,14,1,4,25,3,4,75,2,2,100,4,8,50,2,2,100,0,0,,16,50,33,66,33,0,B
0f6dd5d9a96ceb9d,1dc56b59cb28425d,Carlos Newton,952f6fa06f25a0ec,0,,,,,,,0,1,0,,51,3,9,33,0,0,,0,0,,1,6,17,0,1,0,2,2,100,100,0,0,33,0,66,B
38d8b19a1ef5942a,1dc56b59cb28425d,Eugene Jackson,ce783bf73b5131f9,0,,,,,,,0,0,,,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,B
1531cb3152157ada,1dc56b59cb28425d,Elvis Sinosic,817e0bdf08efce2e,0,,,,,,,0,1,0,,3,3,15,20,3,3,100,1,2,50,6,18,33,0,0,,1,2,50,42,42,14,85,0,14,B
fb93d1cafcc6b455,1dc56b59cb28425d,Leigh Remedios,918db42c3637916f,0,,,,,,,0,0,,,86,1,7,14,1,1,100,3,4,75,3,9,33,2,3,67,0,0,,20,20,60,60,40,0,B
90b36806779330b9,1dc56b59cb28425d,James Zikic,4b4fc3ddc307bc73,0,,,,,,,0,1,0,,167,20,56,36,8,9,89,1,1,100,8,25,32,11,18,61,10,23,43,68,27,3,27,37,34,B
2d1c4027b8e50a0d,9ccdd2ce45903f34,Vitor Belfort,0ee783aa00e468f0,0,,,,,,,3,4,75,,127,12,32,38,0,1,0,8,9,89,14,34,41,3,3,100,3,5,60,60,0,40,70,15,15,B
255da7afa89eb0e5,9ccdd2ce45903f34,Nick Serra,1975c2272ba40e71,0,,,,,,,1,10,10,,105,0,8,0,0,0,,0,0,,0,8,0,0,0,,0,0,,0,0,0,0,0,0,B
b5c4fbd6e1d94594,1dc56b59cb28425d,Chris Haseman,5bd533d50c8e7b8a,0,,,,,,,0,0,,,14,3,8,38,6,6,100,5,6,83,5,9,56,5,7,71,4,4,100,21,42,35,35,35,28,B
37ae54e5a84fd646,9ccdd2ce45903f34,Steve Berger,21b1132949f2a9b0,0,,,,,,,1,3,33,,26,2,26,8,8,10,80,1,1,100,0,16,0,11,21,52,0,0,,18,72,9,0,100,0,B
0e30b22cd0987640,9ccdd2ce45903f34,Rodrigo Ruas,94070f6544c4b2a5,0,,,,,,,0,0,,,4,5,25,20,0,0,,6,6,100,9,24,38,2,7,28,0,0,,45,0,54,81,18,0,B
3c27780140809908,9ccdd2ce45903f34,Zach Light,5d7c18191b8aa432,0,,,,,,,1,1,100,,124,2,5,40,0,0,,0,0,,1,1,100,0,0,,1,4,25,100,0,0,50,0,50,B
5637c7b3e4131941,9ccdd2ce45903f34,Joao Pierini,9a967e8e43dcef63,0,,,,,,,0,0,,,0,1,7,14,0,0,,0,0,,1,7,14,0,0,,0,0,,100,0,0,100,0,0,B
188537d906b30a7c,9fd1f08dd4aec14a,Matt Lindland,0e041d43a47d2e4b,0,,,,,,,0,3,0,,297,6,35,17,9,10,90,20,21,95,7,28,25,25,33,76,3,5,60,17,25,57,20,71,8,B
18273af728dda0c8,9fd1f08dd4aec14a,Tsuyoshi Kohsaka,b76ed59283d3559c,0,,,,,,,1,1,100,,33,3,8,38,2,2,100,1,1,100,1,2,50,3,7,43,2,2,100,50,33,16,16,50,33,B
92de601366ced6dc,9fd1f08dd4aec14a,Paul Creighton,ed73c85164a5f5a4,0,,,,,,,3,8,37,,105,2,4,50,4,4,100,0,0,,1,3,33,4,4,100,1,1,100,33,66,0,16,66,16,B
1228c4297882e8ba,9fd1f08dd4aec14a,Yves Edwards,5f04e3d58d9ce982,0,,,,,,,1,1,100,,231,5,14,36,3,4,75,5,5,100,5,10,50,7,11,64,1,2,50,38,23,38,38,53,7,B
56812137775844c8,9fd1f08dd4aec14a,Amar Suloev,7aa88401f93ce836,0,,,,,,,1,1,100,,3,7,13,54,0,0,,2,2,100,7,13,54,0,0,,2,2,100,77,0,22,77,0,22,B
fe60fd0ee67902dc,9fd1f08dd4aec14a,Steve Berger,21b1132949f2a9b0,0,,,,,,,0,0,,,0,0,2,0,0,0,,0,0,,0,2,0,0,0,,0,0,,0,0,0,0,0,0,B
5550e3d9ff8b965c,9fd1f08dd4aec14a,Aaron Riley,f2c8ebbeafd45f2b,0,,,,,,,0,3,0,,86,18,83,22,18,20,90,19,27,70,31,83,37,24,47,51,0,0,,32,32,34,56,43,0,B
b82abffcf66db401,9fd1f08dd4aec14a,Andrei Semenov,5f2f0da6fd6a84fd,0,,,,,,,1,2,50,,104,3,40,7,0,1,0,2,5,40,5,44,11,0,1,0,0,1,0,60,0,40,100,0,0,B
efc865fce64b5848,02fc8f50f56eb307,Andrei Arlovski,3738e68d2261e60f,0,,,,,,,0,0,,,0,10,48,21,1,1,100,27,46,59,37,93,40,1,2,50,0,0,,26,2,71,97,2,0,B
38dbb6f2e1456acd,02fc8f50f56eb307,Randy Couture,0aa92558424ced9e,0,,,,,,,1,3,33,,438,13,15,87,4,5,80,1,1,100,0,1,0,8,8,100,10,12,83,72,22,5,0,44,55,B
e7833d5728f3ebef,02fc8f50f56eb307,Hayato Sakurai,85e26e2468b4e82f,1,,,,,,,0,0,,,0,4,11,36,0,0,,1,1,100,5,12,42,0,0,,0,0,,80,0,20,100,0,0,B
1c0f5152b0bbef05,02fc8f50f56eb307,Elvis Sinosic,817e0bdf08efce2e,0,,,,,,,0,0,,,0,0,4,0,2,2,100,2,2,100,2,5,40,2,3,67,0,0,,0,50,50,50,50,0,B
3c2ac653409cf5f2,02fc8f50f56eb307,Pat Miletich,cedfdf8d423d500c,0,,,,,,,0,0,,,0,0,1,0,1,1,100,0,0,,1,2,50,0,0,,0,0,,0,100,0,100,0,0,B
7468f870b08aaccc,02fc8f50f56eb307,Pete Williams,6291ac0a3726732f,0,,,,,,,1,1,100,,19,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,B
ef83377d584ec055,02fc8f50f56eb307,Kelly Dullanty,1a225f04aa6e0739,0,,,,,,,0,0,,,11,0,1,0,0,0,,0,0,,0,0,,0,1,0,0,0,,0,0,0,0,0,0,B
87f39e0d82349c3b,02fc8f50f56eb307,Jutaro Nakao,95eb112a85601a0a,0,,,,,,,0,0,,,2,1,13,8,2,6,33,1,1,100,2,14,14,2,6,33,0,0,,25,50,25,50,50,0,B
0ff019f37961b954,946f341df6472ee0,Jeff Monson,cbfd1d34356a004c,0,,,,,,,2,6,33,,234,2,13,15,2,3,67,3,4,75,2,11,18,5,9,56,0,0,,28,28,42,28,71,0,B
e1bc211f43378ee7,946f341df6472ee0,BJ Penn,73c7cfa551289285,0,,,,,,,7,10,70,,383,35,76,46,5,7,71,9,10,90,39,78,50,3,4,75,7,11,64,71,10,18,79,6,14,B
cfa9bc77c803956e,946f341df6472ee0,Dave Menne,275cafc9de131c83,0,,,,,,,0,0,,,0,3,20,15,5,5,100,6,8,75,7,25,28,7,8,88,0,0,,21,35,42,50,50,0,B
0fe4e788b16c03cd,946f341df6472ee0,Amar Suloev,7aa88401f93ce836,0,,,,,,,0,0,,,0,14,53,26,2,5,40,10,11,91,26,69,38,0,0,,0,0,,53,7,38,100,0,0,B
f67fa758cc79cd65,946f341df6472ee0,Renato Sobral,d468288756ae3982,0,,,,,,,0,0,,,0,1,2,50,0,0,,1,1,100,0,1,0,1,1,100,1,1,100,50,0,50,0,50,50,B
17ba2950b7f6d64a,946f341df6472ee0,Ricardo Almeida,91186547a7f3f758,0,,,,,,,1,4,25,,45,6,29,21,1,1,100,5,5,100,7,28,25,5,7,71,0,0,,50,8,41,58,41,0,B
8762b96aaefb03af,946f341df6472ee0,Chris Brennan,b19fc66613dc75b9,0,,,,,,,0,2,0,,9,2,14,14,4,5,80,2,4,50,3,17,18,4,5,80,1,1,100,25,50,25,37,50,12,B
1f299942446461e9,946f341df6472ee0,Keith Rockel,c75b99887c8c3f5a,0,,,,,,,2,2,100,,331,4,8,50,1,1,100,1,1,100,2,2,100,0,0,,4,8,50,66,16,16,33,0,66,B
bce4808806f88c99,4dc496aa0cfc0d95,Pedro Rizzo,b44f39a5c6596953,0,,,,,,,1,1,100,,3,8,28,28,1,1,100,4,5,80,9,30,30,4,4,100,0,0,,61,7,30,69,30,0,B
57f4aac17f067c11,4dc496aa0cfc0d95,Carlos Newton,952f6fa06f25a0ec,0,,,,,,,0,0,,,93,0,5,0,2,2,100,0,0,,0,4,0,2,3,67,0,0,,0,100,0,0,100,0,B
f20bd0b549e1a97d,4dc496aa0cfc0d95,Caol Uno,eb1723480fa2f96c,0,,,,,,,0,0,,,0,0,1,0,0,0,,0,0,,0,1,0,0,0,,0,0,,0,0,0,0,0,0,B
7c76b3c48a5583df,4dc496aa0cfc0d95,Pete Williams,6291ac0a3726732f,0,,,,,,,0,0,,,48,1,3,33,2,2,100,1,1,100,1,3,33,0,0,,3,3,100,25,50,25,25,0,75,B
c3b2a72cc291db4e,4dc496aa0cfc0d95,Bobby Hoffman,afaad7d6a581e307,0,,,,,,,1,2,50,,202,3,10,30,1,2,50,2,2,100,1,2,50,2,3,67,3,9,33,50,16,33,16,33,50,B
7ea81958dfb80d70,4dc496aa0cfc0d95,Homer Moore,e56df3c1d8b4b1cc,0,,,,,,,2,3,66,,273,4,8,50,0,0,,0,0,,2,3,67,0,0,,2,5,40,100,0,0,50,0,50,B
e4628e64a2ef7100,4dc496aa0cfc0d95,Phil Baroni,1652f3213655b935,1,,,,,,,0,1,0,,148,25,47,53,6,6,100,1,1,100,4,13,31,19,27,70,9,14,64,78,18,3,12,59,28,B
