fight_id,event_id,fighter_id,fighter_name,corner,division,title_fight,finish_round,match_time_sec,mins,win,finish_win,kd_pm,sig_att_pm,sig_land_pm,td_att_pm,td_land_pm,sub_att_pm,ctrl_sec_pm
c5a8e0098d1024ce,6083f497c22cc075,bf43fed8f29e1671,Marcin Held,B,lightweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,3.4
9220acccebf14a46,6083f497c22cc075,22a92d7f62195791,Tony Ferguson,B,lightweight,0,5,300,5.0,1,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
e322eae035f7c00f,6083f497c22cc075,07225ba28ae309b6,Charles Oliveira,B,featherweight,0,2,133,2.21666666666667,0,0,0.0,0.0,0.0,0.902255639097744,0.902255639097744,0.0,97.8947368421053
00494c77d2a88f8c,6083f497c22cc075,7ea1f74cef32f906,Rashid Magomedov,B,lightweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.4,0.2,0.0,32.2
43a941e005a2d463,6083f497c22cc075,d747eb273a40a920,Claudio Puelles,B,ultimate fighter latin america 3 lightweight tournament,1,2,115,1.91666666666667,0,0,0.0,0.0,0.0,3.1304347826087,0.521739130434783,0.0,17.7391304347826
52943c821416dc38,6083f497c22cc075,dd4c16777fb2ccf9,Heather Clark,B,women's strawweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,27.8
588a39cab19065bc,6083f497c22cc075,a4e85a58fbce64b2,Joe Soto,B,catch weight,0,1,97,1.61666666666667,1,1,0.0,0.0,0.0,0.618556701030928,0.618556701030928,0.0,16.0824742268041
51010081d59b4687,6083f497c22cc075,71002dbc1743b9a7,Felipe Arantes,B,bantamweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
23c6a428df1569bc,6083f497c22cc075,b0d6a1d8ac3d563d,Max Griffin,B,welterweight,0,1,54,0.9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,14.4444444444444
2c39797c6574ff29,6083f497c22cc075,2b6d855c6e280fb1,Alex Nicholson,B,middleweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29df50b2ea446361,6083f497c22cc075,3a314d9fa7c6825d,Douglas Silva de Andrade,B,bantamweight,0,3,153,2.55,1,1,0.392156862745098,0.0,0.0,0.392156862745098,0.392156862745098,0.0,3.52941176470588
c1e039419a671b9e,6083f497c22cc075,459e4dc69ec669b2,Jason Novelli,B,lightweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.6,0.2,0.0,13.0
ebc7ec239faf7b0b,154a6b3ffae264cd,232c582f29f8f65e,Gegard Mousasi,B,middleweight,0,2,163,2.71666666666667,1,1,0.0,0.0,0.0,1.47239263803681,0.368098159509202,0.0,33.8650306748466
4fa26e1e88583ab5,6083f497c22cc075,4665cbf36b08193b,Chris Avila,B,featherweight,0,3,300,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eaa63c8fb9379426,154a6b3ffae264cd,1ccf4e7caff270df,Dan Henderson,B,middleweight,1,5,300,5.0,0,0,0.4,0.0,0.0,0.8,0.2,0.0,20.8
17067cf55726c673,154a6b3ffae264cd,470fedbc8563ac47,Daniel Omielanczuk,B,heavyweight,0,2,101,1.68333333333333,0,0,0.0,0.0,0.0,0.594059405940594,0.0,0.0,41.5841584158416
451d7d8c2a6bacb3,154a6b3ffae264cd,1e1dbd1cc5a7469e,Jimi Manuwa,B,light heavyweight,0,2,158,2.63333333333333,1,1,0.379746835443038,0.0,0.0,1.13924050632911,0.0,0.0,11.7721518987342
23253ebb1d86d8b4,154a6b3ffae264cd,f50d95223751e6ca,Russell Doane,B,featherweight,0,1,262,4.36666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2f9a8807807b80d6,154a6b3ffae264cd,2f95a3c6d58b2aad,Iuri Alcantara,B,bantamweight,0,1,119,1.98333333333333,1,1,0.504201680672269,0.0,0.0,0.0,0.0,0.0,14.6218487394958
3be121d4f5460893,154a6b3ffae264cd,42a7e90605df3c8a,Damian Stasiak,B,bantamweight,0,3,176,2.93333333333333,1,1,0.0,0.0,0.0,3.06818181818182,1.36363636363636,0.0,87.2727272727273
