fight_key,event_date,location,weight_class,method,finish_round,finish_time,scraped_at,source_url,fighter,opponent,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_attempts,passes,reversals,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,dist_landed,dist_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,opp_kd,opp_sig_landed,opp_sig_attempted,opp_td_landed,opp_td_attempted,opp_sub_attempts,opp_passes,opp_reversals
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|sumudaerji-v-kevin-borjas,,,Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:36,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/sumudaerji-v-kevin-borjas/,Kevin Borjas,Sumudaerji,0,16,44,36.36,23,51,0,5,0.0,0,0,0,7,30,5,7,4,7,10,37,6,7,0,0,0,73,129,0,5,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|taiyilake-nueraji-v-kiefer-crosbie,,,Welterweight,KO/TKO,1,3:33,2026-03-01 02:46:39,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/taiyilake-nueraji-v-kiefer-crosbie/,Taiyilake Nueraji,Kiefer Crosbie,0,27,38,71.05,31,42,1,3,33.33,0,,0,25,35,2,3,0,0,2,3,0,0,25,35,0,2,3,0,1,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|taiyilake-nueraji-v-kiefer-crosbie,,,Welterweight,KO/TKO,1,3:33,2026-03-01 02:46:39,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/taiyilake-nueraji-v-kiefer-crosbie/,Kiefer Crosbie,Taiyilake Nueraji,0,2,3,66.67,11,12,0,1,0.0,0,,0,1,1,1,1,0,1,2,3,0,0,0,0,0,27,38,1,3,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|maheshate-v-gauge-young,,,Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/maheshate-v-gauge-young/,Maheshate,Gauge Young,0,66,150,44.0,79,166,0,7,0.0,0,0,0,42,118,12,18,12,14,60,143,6,7,0,0,0,112,200,3,6,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|maheshate-v-gauge-young,,,Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/maheshate-v-gauge-young/,Gauge Young,Maheshate,0,112,200,56.0,131,221,3,6,50.0,0,0,0,64,138,23,32,25,30,103,189,8,10,1,1,0,66,150,0,7,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|rongzhu-v-austin-hubbard,,,Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:45,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/rongzhu-v-austin-hubbard/,Rongzhu,Austin Hubbard,0,101,197,51.27,104,201,0,0,0.0,0,0,0,65,154,21,28,15,15,98,189,3,8,0,0,0,75,226,2,12,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|rongzhu-v-austin-hubbard,,,Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:45,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/rongzhu-v-austin-hubbard/,Austin Hubbard,Rongzhu,0,75,226,33.19,77,228,2,12,16.67,0,0,0,43,169,30,54,2,3,71,215,4,10,0,1,0,101,197,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|michel-pereira-v-kyle-daukaus,,,Middleweight,KO/TKO,1,0:43,2026-03-01 02:46:46,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/michel-pereira-v-kyle-daukaus/,Michel Pereira,Kyle Daukaus,0,2,4,50.0,2,4,0,0,0.0,0,,0,0,1,2,3,0,0,2,4,0,0,0,0,1,5,8,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|michel-pereira-v-kyle-daukaus,,,Middleweight,KO/TKO,1,0:43,2026-03-01 02:46:46,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/michel-pereira-v-kyle-daukaus/,Kyle Daukaus,Michel Pereira,1,5,8,62.5,7,12,0,0,0.0,0,,0,5,8,0,0,0,0,1,1,0,0,4,7,0,2,4,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|yizha-v-westin-wilson,,,Featherweight,KO/TKO,1,0:37,2026-03-01 02:46:49,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/yizha-v-westin-wilson/,Yizha,Westin Wilson,2,13,18,72.22,17,23,0,0,0.0,0,,0,10,15,0,0,3,3,9,12,2,3,2,3,0,0,2,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|yizha-v-westin-wilson,,,Featherweight,KO/TKO,1,0:37,2026-03-01 02:46:49,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/yizha-v-westin-wilson/,Westin Wilson,Yizha,0,0,2,0.0,0,2,0,0,0.0,0,,0,0,1,0,0,0,1,0,2,0,0,0,0,2,13,18,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|xiao-long-v-suyoung-you,,,Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:51,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/xiao-long-v-suyoung-you/,Xiao Long,Suyoung You,0,68,214,31.78,81,229,0,0,0.0,0,0,0,53,169,7,21,8,24,38,173,30,41,0,0,0,58,110,0,6,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|xiao-long-v-suyoung-you,,,Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:51,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/xiao-long-v-suyoung-you/,Suyoung You,Xiao Long,0,58,110,52.73,66,120,0,6,0.0,0,0,0,44,94,10,11,4,5,47,95,11,15,0,0,0,68,214,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|uran-satybaldiev-v-diyar-nurgozhay,,,Heavyweight,Submission,1,2:45,2026-03-01 02:46:53,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/uran-satybaldiev-v-diyar-nurgozhay/,Uran Satybaldiev,Diyar Nurgozhay,1,2,9,22.22,3,10,0,0,0.0,2,,1,1,4,0,4,1,1,2,8,0,0,0,1,0,7,11,1,1,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-walker-vs-zhang|uran-satybaldiev-v-diyar-nurgozhay,,,Heavyweight,Submission,1,2:45,2026-03-01 02:46:53,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-walker-vs-zhang/uran-satybaldiev-v-diyar-nurgozhay/,Diyar Nurgozhay,Uran Satybaldiev,0,7,11,63.64,13,19,1,1,100.0,0,,0,1,3,3,5,3,3,7,11,0,0,0,0,1,2,9,0,0,2,,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc---road-to-ufc-46|shi-ming-v-bruna-brasil,,,Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:56,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---road-to-ufc-46/shi-ming-v-bruna-brasil/,Shi Ming,Bruna Brasil,0,32,116,27.59,49,135,2,4,50.0,0,0,0,9,53,11,34,12,29,31,115,1,1,0,0,0,31,70,1,2,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc---road-to-ufc-46|shi-ming-v-bruna-brasil,,,Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:46:56,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---road-to-ufc-46/shi-ming-v-bruna-brasil/,Bruna Brasil,Shi Ming,0,31,70,44.29,62,107,1,2,50.0,1,0,0,19,50,8,16,4,4,24,62,7,8,0,0,0,32,116,2,4,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc---road-to-ufc-46|nyamjargal-tumendemberel-v-terrance-saeteurn,,,Flyweight,Submission,1,2:53,2026-03-01 02:46:58,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---road-to-ufc-46/nyamjargal-tumendemberel-v-terrance-saeteurn/,Nyamjargal Tumendemberel,Terrance Saeteurn,0,11,23,47.83,13,27,2,2,100.0,1,,0,5,15,5,7,1,1,7,16,2,5,2,2,0,11,27,0,1,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc---road-to-ufc-46|nyamjargal-tumendemberel-v-terrance-saeteurn,,,Flyweight,Submission,1,2:53,2026-03-01 02:46:58,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---road-to-ufc-46/nyamjargal-tumendemberel-v-terrance-saeteurn/,Terrance Saeteurn,Nyamjargal Tumendemberel,0,11,27,40.74,12,28,0,1,0.0,0,,0,2,14,5,9,4,4,9,21,2,6,0,0,0,11,23,2,2,1,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|lerone-murphy-v-aaron-pico,"August 16, 2025","Chicago, Illinois, USA",Featherweight,KO/TKO,1,3:21,2026-03-01 02:47:04,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/lerone-murphy-v-aaron-pico/,Lerone Murphy,Aaron Pico,1,8,16,50.0,8,16,0,0,0.0,1,,0,4,9,4,6,0,1,6,14,1,1,1,1,0,13,29,2,3,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|lerone-murphy-v-aaron-pico,"August 16, 2025","Chicago, Illinois, USA",Featherweight,KO/TKO,1,3:21,2026-03-01 02:47:04,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/lerone-murphy-v-aaron-pico/,Aaron Pico,Lerone Murphy,0,13,29,44.83,13,30,2,3,66.67,0,,0,7,23,5,5,1,1,7,21,3,5,3,3,1,8,16,0,0,1,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|geoff-neal-v-carlos-prates,"August 16, 2025","Chicago, Illinois, USA",Welterweight,KO/TKO,1,4:59,2026-03-01 02:47:06,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/geoff-neal-v-carlos-prates/,Geoff Neal,Carlos Prates,0,25,49,51.02,26,50,0,1,0.0,0,,0,16,38,4,6,5,5,23,45,2,4,0,0,1,32,60,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|geoff-neal-v-carlos-prates,"August 16, 2025","Chicago, Illinois, USA",Welterweight,KO/TKO,1,4:59,2026-03-01 02:47:06,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/geoff-neal-v-carlos-prates/,Carlos Prates,Geoff Neal,1,32,60,53.33,32,60,0,0,0.0,0,,0,17,45,8,8,7,7,32,58,0,2,0,0,0,25,49,0,1,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|jared-cannonier-v-michael-page,"August 16, 2025","Chicago, Illinois, USA",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:09,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/jared-cannonier-v-michael-page/,Jared Cannonier,Michael Page,0,20,57,35.09,46,88,2,7,28.57,0,0,0,10,45,4,6,6,6,11,45,3,4,6,8,0,29,55,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|jared-cannonier-v-michael-page,"August 16, 2025","Chicago, Illinois, USA",Middleweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:09,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/jared-cannonier-v-michael-page/,Michael Page,Jared Cannonier,0,29,55,52.73,36,64,0,1,0.0,0,0,0,19,45,8,8,2,2,27,53,2,2,0,0,0,20,57,2,7,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|tim-elliott-v-kai-asakura,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Submission,2,4:39,2026-03-01 02:47:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/tim-elliott-v-kai-asakura/,Tim Elliott,Kai Asakura,0,27,71,38.03,42,88,2,3,66.67,2,0,0,18,43,2,18,7,10,26,69,0,0,1,2,0,21,87,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|tim-elliott-v-kai-asakura,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Submission,2,4:39,2026-03-01 02:47:10,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/tim-elliott-v-kai-asakura/,Kai Asakura,Tim Elliott,0,21,87,24.14,38,104,0,0,0.0,0,0,0,17,79,3,7,1,1,21,87,0,0,0,0,0,27,71,2,3,2,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|baisangur-susurkaev-v-eric-nolan,"August 16, 2025","Chicago, Illinois, USA",Middleweight,Submission,2,2:01,2026-03-01 02:47:13,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/baisangur-susurkaev-v-eric-nolan/,Baisangur Susurkaev,Eric Nolan,0,36,62,58.06,59,89,2,7,28.57,1,0,0,23,46,7,10,6,6,22,42,2,3,12,17,0,22,56,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|baisangur-susurkaev-v-eric-nolan,"August 16, 2025","Chicago, Illinois, USA",Middleweight,Submission,2,2:01,2026-03-01 02:47:13,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/baisangur-susurkaev-v-eric-nolan/,Eric Nolan,Baisangur Susurkaev,0,22,56,39.29,24,58,0,1,0.0,0,0,0,17,51,5,5,0,0,18,47,4,9,0,0,0,36,62,2,7,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|gerald-meerschaert-v-michal-oleksiejczuk,"August 16, 2025","Chicago, Illinois, USA",Middleweight,KO/TKO,1,3:03,2026-03-01 02:47:15,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/gerald-meerschaert-v-michal-oleksiejczuk/,Gerald Meerschaert,Michal Oleksiejczuk,0,3,16,18.75,3,16,0,3,0.0,0,,0,2,14,0,0,1,2,3,16,0,0,0,0,1,23,51,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|gerald-meerschaert-v-michal-oleksiejczuk,"August 16, 2025","Chicago, Illinois, USA",Middleweight,KO/TKO,1,3:03,2026-03-01 02:47:15,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/gerald-meerschaert-v-michal-oleksiejczuk/,Michal Oleksiejczuk,Gerald Meerschaert,1,23,51,45.1,23,51,0,0,0.0,0,,0,18,46,5,5,0,0,11,31,0,0,12,20,0,3,16,0,3,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|jessica-andrade-v-loopy-godinez,"August 16, 2025","Chicago, Illinois, USA",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:17,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/jessica-andrade-v-loopy-godinez/,Jessica Andrade,Loopy Godinez,0,90,287,31.36,97,297,0,1,0.0,0,0,0,58,242,21,31,11,14,87,279,3,8,0,0,0,107,213,1,14,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|jessica-andrade-v-loopy-godinez,"August 16, 2025","Chicago, Illinois, USA",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:17,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/jessica-andrade-v-loopy-godinez/,Loopy Godinez,Jessica Andrade,0,107,213,50.23,119,226,1,14,7.14,0,0,0,91,195,12,14,4,4,94,195,11,16,2,2,0,90,287,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|chase-hooper-v-alexander-hernandez,"August 16, 2025","Chicago, Illinois, USA",Lightweight,KO/TKO,1,4:58,2026-03-01 02:47:20,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/chase-hooper-v-alexander-hernandez/,Chase Hooper,Alexander Hernandez,0,20,82,24.39,20,82,0,2,0.0,0,,0,7,62,7,12,6,8,20,81,0,1,0,0,1,17,38,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|chase-hooper-v-alexander-hernandez,"August 16, 2025","Chicago, Illinois, USA",Lightweight,KO/TKO,1,4:58,2026-03-01 02:47:20,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/chase-hooper-v-alexander-hernandez/,Alexander Hernandez,Chase Hooper,1,17,38,44.74,18,39,0,0,0.0,0,,0,14,35,3,3,0,0,13,33,0,0,4,5,0,20,82,0,2,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|edson-barboza-v-drakkar-klose,"August 16, 2025","Chicago, Illinois, USA",Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:22,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/edson-barboza-v-drakkar-klose/,Edson Barboza,Drakkar Klose,0,71,120,59.17,73,122,0,0,0.0,0,0,0,26,64,32,38,13,18,57,105,14,15,0,0,0,53,102,0,2,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|edson-barboza-v-drakkar-klose,"August 16, 2025","Chicago, Illinois, USA",Lightweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:22,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/edson-barboza-v-drakkar-klose/,Drakkar Klose,Edson Barboza,0,53,102,51.96,147,209,0,2,0.0,0,0,0,35,78,6,9,12,15,43,89,10,13,0,0,0,71,120,0,0,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|karine-silva-v-dione-barbosa,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:25,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/karine-silva-v-dione-barbosa/,Karine Silva,Dione Barbosa,0,26,70,37.14,90,154,1,3,33.33,2,0,1,11,50,9,14,6,6,22,66,4,4,0,0,0,31,87,3,4,1,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|karine-silva-v-dione-barbosa,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:25,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/karine-silva-v-dione-barbosa/,Dione Barbosa,Karine Silva,0,31,87,35.63,67,132,3,4,75.0,1,0,1,11,62,15,19,5,6,26,80,4,5,1,2,0,26,70,1,3,2,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|alibi-idiris-v-joseph-morales,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Submission,2,3:04,2026-03-01 02:47:27,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/alibi-idiris-v-joseph-morales/,Alibi Idiris,Joseph Morales,0,28,56,50.0,50,82,0,1,0.0,0,0,1,9,35,17,19,2,2,22,48,6,8,0,0,0,29,63,2,5,2,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-319-du-plessis-vs-chimaev|alibi-idiris-v-joseph-morales,"August 16, 2025","Chicago, Illinois, USA",Flyweight,Submission,2,3:04,2026-03-01 02:47:27,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-319-du-plessis-vs-chimaev/alibi-idiris-v-joseph-morales/,Joseph Morales,Alibi Idiris,0,29,63,46.03,44,86,2,5,40.0,2,0,0,15,44,13,18,1,1,18,47,9,12,2,4,0,28,56,0,1,0,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|roman-dolidze-v-anthony-hernandez,"August 09, 2025","Las Vegas, Nevada, USA",Middleweight,Submission,4,2:45,2026-03-01 02:47:29,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/roman-dolidze-v-anthony-hernandez/,Roman Dolidze,Anthony Hernandez,0,36,107,33.64,39,110,0,1,0.0,0,0,0,25,88,4,11,7,8,34,101,2,6,0,0,0,91,152,9,11,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|roman-dolidze-v-anthony-hernandez,"August 09, 2025","Las Vegas, Nevada, USA",Middleweight,Submission,4,2:45,2026-03-01 02:47:29,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/roman-dolidze-v-anthony-hernandez/,Anthony Hernandez,Roman Dolidze,0,91,152,59.87,120,187,9,11,81.82,1,0,0,67,128,6,6,18,18,48,102,13,18,30,32,0,36,107,0,1,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|steve-erceg-v-ode-osbourne,"August 09, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:32,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/steve-erceg-v-ode-osbourne/,Steve Erceg,Ode Osbourne,0,20,53,37.74,39,82,3,10,30.0,1,0,0,10,42,10,11,0,0,12,43,6,8,2,2,0,35,74,1,2,0,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|steve-erceg-v-ode-osbourne,"August 09, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:32,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/steve-erceg-v-ode-osbourne/,Ode Osbourne,Steve Erceg,0,35,74,47.3,47,89,1,2,50.0,0,0,1,20,53,4,7,11,14,29,68,1,1,5,5,0,20,53,3,10,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|iasmin-lucindo-v-angela-hill,"August 09, 2025","Las Vegas, Nevada, USA",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:35,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/iasmin-lucindo-v-angela-hill/,Iasmin Lucindo,Angela Hill,0,72,151,47.68,100,187,3,7,42.86,0,0,0,56,128,12,19,4,4,57,130,11,17,4,4,0,64,110,0,5,1,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|iasmin-lucindo-v-angela-hill,"August 09, 2025","Las Vegas, Nevada, USA",Strawweight,Decision - Unanimous,3,5:00,2026-03-01 02:47:35,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/iasmin-lucindo-v-angela-hill/,Angela Hill,Iasmin Lucindo,0,64,110,58.18,80,129,0,5,0.0,1,0,0,42,84,19,23,3,3,52,92,12,18,0,0,0,72,151,3,7,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|andre-fili-v-christian-rodriguez,"August 09, 2025","Las Vegas, Nevada, USA",Featherweight,Decision - Split,3,5:00,2026-03-01 02:47:37,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/andre-fili-v-christian-rodriguez/,Andre Fili,Christian Rodriguez,0,64,182,35.16,74,193,3,5,60.0,0,0,0,52,164,6,10,6,8,62,179,2,3,0,0,0,83,174,1,7,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|andre-fili-v-christian-rodriguez,"August 09, 2025","Las Vegas, Nevada, USA",Featherweight,Decision - Split,3,5:00,2026-03-01 02:47:37,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/andre-fili-v-christian-rodriguez/,Christian Rodriguez,Andre Fili,0,83,174,47.7,95,190,1,7,14.29,0,0,0,49,130,8,13,26,31,69,157,13,16,1,1,0,64,182,3,5,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|miles-johns-v-jean-matsumoto,"August 09, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:47:39,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/miles-johns-v-jean-matsumoto/,Miles Johns,Jean Matsumoto,0,83,184,45.11,89,191,5,8,62.5,0,0,0,70,170,12,13,1,1,78,175,5,8,0,1,0,95,233,0,3,2,0,1
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|miles-johns-v-jean-matsumoto,"August 09, 2025","Las Vegas, Nevada, USA",Bantamweight,Decision - Split,3,5:00,2026-03-01 02:47:39,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/miles-johns-v-jean-matsumoto/,Jean Matsumoto,Miles Johns,0,95,233,40.77,109,249,0,3,0.0,2,0,1,49,160,27,38,19,35,87,224,8,9,0,0,0,83,184,5,8,0,0,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|eryk-anders-v-christian-leroy-duncan,"August 09, 2025","Las Vegas, Nevada, USA",Middleweight,KO/TKO,1,3:53,2026-03-01 02:47:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/eryk-anders-v-christian-leroy-duncan/,Eryk Anders,Christian Leroy Duncan,0,7,12,58.33,18,24,1,3,33.33,0,,0,2,7,4,4,1,1,4,9,3,3,0,0,1,24,43,0,0,0,,0
sports-statistics.com|ufc|ufc-fight-statistics|ufc-fight-night-dolidze-vs-hernandez|eryk-anders-v-christian-leroy-duncan,"August 09, 2025","Las Vegas, Nevada, USA",Middleweight,KO/TKO,1,3:53,2026-03-01 02:47:41,https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-dolidze-vs-hernandez/eryk-anders-v-christian-leroy-duncan/,Christian Leroy Duncan,Eryk Anders,1,24,43,55.81,27,46,0,0,0.0,0,,0,9,26,3,4,12,13,20,37,3,3,1,3,0,7,12,1,3,0,,0
